,symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
993,BTCUSDT,-2932.25,-6.295,45323.04074733,46581.99,43651.35,0.002453,43651.35,0.035212,43652.87,0.18,46583.6,47557.14,43353.47,77383.489025,3507255026.250867,1614440077148.0,1614526477148.0,673754958.0,675563001.0,1808044.0
994,BTCUSDT,-2935.83,-6.302,45322.95164212,46585.91,43647.3,0.347947,43647.29,0.160409,43647.3,0.208943,46583.13,47557.14,43353.47,77379.632244,3507073330.2795258,1614440078150.0,1614526478150.0,673755023.0,675563014.0,1807992.0
995,BTCUSDT,-2933.38,-6.296,45322.91536114,46588.57,43655.19,0.168898,43655.18,0.001767,43655.19,0.525209,46588.57,47557.14,43353.47,77379.883372,3507081904.7241254,1614440079154.0,1614526479154.0,673755047.0,675563043.0,1807997.0
996,BTCUSDT,-2936.37,-6.302,45322.88781574,46589.35,43659.18,0.040858,43649.23,0.034151,43659.18,0.098882,46595.55,47557.14,43353.47,77380.304552,3507098862.3581448,1614440080146.0,1614526480146.0,673755067.0,675563065.0,1807999.0
997,BTCUSDT,-2934.2,-6.299,45322.87786698,46582.51,43648.71,0.001504,43648.9,0.077057,43649.33,0.31072,46582.91,47557.14,43353.47,77380.436749,3507104084.0686045,1614440081125.0,1614526481125.0,673755081.0,675563077.0,1807997.0
998,BTCUSDT,-2941.94,-6.315,45322.85454872,46594.35,43643.15,0.002486,43640.0,0.029892,43645.46,0.042949,46585.09,47557.14,43353.47,77379.835802,3507075043.057947,1614440082152.0,1614526482152.0,673755107.0,675563095.0,1807989.0
999,BTCUSDT,-2977.96,-6.39,45322.79914267,46600.0,43622.04,0.077961,43622.03,1.288626,43625.16,0.017561,46600.0,47557.14,43353.47,77377.898194,3506982937.9284477,1614440083143.0,1614526483143.0,673755137.0,675563119.0,1807983.0
1000,BTCUSDT,-2971.46,-6.376,45322.78457486,46602.86,43633.85,0.00126,43636.12,0.26,43639.92,0.009272,46605.31,47557.14,43353.47,77377.843986,3506979353.844231,1614440084151.0,1614526484151.0,673755154.0,675563128.0,1807975.0
1001,BTCUSDT,-2971.92,-6.376,45322.72986276,46608.83,43636.91,0.066605,43634.03,0.00252,43636.91,0.453395,46608.83,47557.14,43353.47,77376.098591,3506896014.2742066,1614440085400.0,1614526485400.0,673755190.0,675563155.0,1807966.0
1002,BTCUSDT,-2956.45,-6.345,45322.71392556,46595.54,43639.09,0.003117,43634.03,0.00252,43638.67,0.020587,46595.54,47557.14,43353.47,77376.396209,3506908269.971384,1614440086121.0,1614526486121.0,673755202.0,675563163.0,1807962.0
1003,BTCUSDT,-2948.63,-6.33,45322.6871283,46600.62,43634.69,0.048562,43634.69,4.7e-05,43640.08,0.551252,46583.32,47557.14,43353.47,77375.905268,3506883945.730652,1614440087155.0,1614526487155.0,673755232.0,675563182.0,1807951.0
1004,BTCUSDT,-2936.15,-6.304,45322.6384818,46576.31,43640.14,0.025833,43624.51,0.00252,43636.24,0.043182,46576.29,47557.14,43353.47,77377.392927,3506947606.2947373,1614440088160.0,1614526488160.0,673755249.0,675563209.0,1807961.0
1005,BTCUSDT,-2971.84,-6.375,45322.44124249,46603.93,43642.65,0.032391,43633.64,0.071641,43641.02,0.022705,46614.49,47557.14,43353.47,77366.132324,3506421986.412833,1614440089148.0,1614526489148.0,673755327.0,675563227.0,1807901.0
1006,BTCUSDT,-2938.93,-6.307,45322.35103538,46602.93,43658.01,0.028688,43645.75,0.397576,43659.95,0.52,46596.94,47557.14,43353.47,77369.296722,3506558425.3951454,1614440090148.0,1614526490148.0,673755340.0,675563297.0,1807958.0
1007,BTCUSDT,-2959.19,-6.347,45322.31423618,46618.82,43667.44,0.000274,43660.76,0.023981,43667.44,0.000798,46626.63,47557.14,43353.47,77368.82855,3506534359.6283584,1614440091156.0,1614526491156.0,673755368.0,675563322.0,1807955.0
1008,BTCUSDT,-2966.86,-6.362,45322.30060988,46622.64,43670.14,0.061102,43670.0,0.011477,43670.13,0.027763,46637.0,47557.14,43353.47,77368.362811,3506512197.0143356,1614440092067.0,1614526492067.0,673755382.0,675563335.0,1807954.0
1009,BTCUSDT,-2955.21,-6.339,45322.25472205,46622.66,43667.44,0.0177,43667.43,3e-06,43667.44,3.199635,46622.65,47557.14,43353.47,77367.071133,3506450104.989122,1614440093180.0,1614526493180.0,673755406.0,675563362.0,1807957.0
1010,BTCUSDT,-2956.95,-6.344,45322.21878198,46609.73,43650.44,0.024106,43650.44,0.032581,43656.75,0.029137,46607.39,47557.14,43353.47,77365.52437,3506377221.6801276,1614440094150.0,1614526494150.0,673755430.0,675563383.0,1807954.0
1011,BTCUSDT,-2954.16,-6.338,45322.10495968,46607.7,43653.54,0.073206,43650.41,0.0022,43653.54,0.446794,46607.7,47557.14,43353.47,77368.224487,3506490790.744047,1614440095134.0,1614526495134.0,673755457.0,675563422.0,1807966.0
1012,BTCUSDT,-2985.73,-6.402,45322.06478318,46629.46,43650.91,0.002519,43647.68,0.036042,43650.91,0.002501,46636.64,47557.14,43353.47,77369.401342,3506541019.8582807,1614440096166.0,1614526496166.0,673755471.0,675563467.0,1807997.0
1013,BTCUSDT,-2993.71,-6.42,45322.03049494,46632.39,43638.68,0.014044,43638.67,0.001207,43638.68,0.745821,46632.39,47557.14,43353.47,77368.377119,3506491947.131222,1614440097071.0,1614526497071.0,673755490.0,675563481.0,1807992.0
1014,BTCUSDT,-3027.1,-6.487,45321.96275651,46662.18,43637.42,0.000916,43629.7,0.035301,43637.34,0.194918,46664.52,47557.14,43353.47,77365.620329,3506361763.1855536,1614440098156.0,1614526498156.0,673755557.0,675563500.0,1807944.0
1015,BTCUSDT,-3030.51,-6.497,45321.83800897,46642.75,43612.24,0.004006,43612.23,0.26,43614.31,0.04702,46642.75,47557.14,43353.47,77368.24738,3506471174.7945814,1614440099169.0,1614526499169.0,673755597.0,675563524.0,1807928.0
1016,BTCUSDT,-3017.94,-6.472,45321.62082028,46631.6,43613.66,0.002162,43603.32,0.139886,43608.18,0.52,46631.6,47557.14,43353.47,77377.522227,3506874722.3847165,1614440100157.0,1614526500157.0,673755620.0,675563627.0,1808008.0
1017,BTCUSDT,-3029.48,-6.496,45321.59142772,46637.17,43607.68,0.000444,43607.69,0.011464,43614.7,0.005041,46637.16,47557.14,43353.47,77376.693248,3506834877.413852,1614440101160.0,1614526501160.0,673755648.0,675563651.0,1808004.0
1018,BTCUSDT,-3041.88,-6.522,45321.55363571,46651.03,43600.92,0.008678,43600.96,0.26,43600.97,0.021084,46642.8,47557.14,43353.47,77376.157492,3506807671.8984494,1614440102136.0,1614526502136.0,673755682.0,675563683.0,1808002.0
1019,BTCUSDT,-3015.37,-6.466,45321.50425093,46648.99,43619.53,0.123199,43619.52,0.369535,43619.53,0.016702,46634.9,47557.14,43353.47,77373.895063,3506701314.0086436,1614440103288.0,1614526503288.0,673755717.0,675563704.0,1807988.0
1020,BTCUSDT,-3007.1,-6.448,45321.45736649,46636.45,43629.35,0.075533,43629.34,0.443699,43629.35,0.001624,46636.45,47557.14,43353.47,77371.998746,3506611742.527316,1614440104174.0,1614526504174.0,673755742.0,675563720.0,1807979.0
1021,BTCUSDT,-3005.16,-6.442,45321.31449963,46648.67,43643.51,0.259617,43634.62,0.084751,43643.51,1.40952,46648.67,47557.14,43353.47,77377.103447,3506832040.391964,1614440105613.0,1614526505613.0,673755774.0,675563786.0,1808013.0
1022,BTCUSDT,-3008.05,-6.448,45321.3087138,46651.01,43642.96,0.000275,43634.51,0.00252,43642.29,0.002245,46651.01,47557.14,43353.47,77377.2325,3506837441.5518503,1614440106100.0,1614526506100.0,673755779.0,675563795.0,1808017.0
1023,BTCUSDT,-3006.89,-6.445,45321.26102987,46654.18,43647.29,0.005528,43640.09,0.00252,43646.62,0.020334,46654.18,47557.14,43353.47,77379.159281,3506921076.0459886,1614440107170.0,1614526507170.0,673755792.0,675563833.0,1808042.0
1024,BTCUSDT,-2989.53,-6.41,45321.24104058,46636.67,43650.0,0.046672,43641.84,0.00252,43645.21,0.000294,46639.53,47557.14,43353.47,77378.930733,3506909171.212846,1614440108034.0,1614526508034.0,673755809.0,675563860.0,1808052.0
1025,BTCUSDT,-3000.63,-6.432,45320.9409728,46652.75,43652.12,0.019046,43635.88,0.030586,43652.13,0.045,46652.75,47557.14,43353.47,77363.420367,3506183007.9069395,1614440109178.0,1614526509178.0,673755867.0,675563905.0,1808039.0
1026,BTCUSDT,-2978.01,-6.385,45320.91464133,46644.01,43662.77,0.060028,43660.79,0.139707,43662.77,0.449372,46640.78,47557.14,43353.47,77363.897954,3506202615.4937496,1614440110208.0,1614526510208.0,673755880.0,675563935.0,1808056.0
1027,BTCUSDT,-2975.84,-6.38,45320.90577219,46641.08,43664.94,0.063033,43664.52,0.26,43664.93,0.100901,46640.78,47557.14,43353.47,77364.128436,3506212374.995661,1614440111165.0,1614526511165.0,673755893.0,675563963.0,1808071.0
1028,BTCUSDT,-2966.84,-6.361,45320.87555575,46638.82,43671.99,0.003737,43667.91,0.01999,43672.31,0.010435,46638.83,47557.14,43353.47,77364.353121,3506220220.2481294,1614440112558.0,1614526512558.0,673755914.0,675564000.0,1808087.0
1029,BTCUSDT,-2958.29,-6.344,45320.85075524,46630.94,43671.71,0.003262,43666.86,0.17188,43671.69,0.318273,46630.0,47557.14,43353.47,77364.774361,3506237392.5278687,1614440113612.0,1614526513612.0,673755926.0,675564035.0,1808110.0
1030,BTCUSDT,-2950.02,-6.326,45320.84024627,46630.01,43679.98,0.073647,43672.14,0.1276,43679.98,1.403888,46630.0,47557.14,43353.47,77365.095278,3506251123.731327,1614440114167.0,1614526514167.0,673755936.0,675564052.0,1808117.0
1031,BTCUSDT,-2926.66,-6.279,45320.79486152,46608.84,43682.18,0.024973,43682.18,0.070027,43683.16,1.477499,46608.84,47557.14,43353.47,77364.438508,3506217847.1977515,1614440115167.0,1614526515167.0,673755984.0,675564081.0,1808098.0
1032,BTCUSDT,-2915.3,-6.256,45320.72632074,46589.56,43685.67,0.009,43685.69,0.107868,43688.37,0.066912,46600.97,47557.14,43353.47,77362.297104,3506115494.594474,1614440116176.0,1614526516176.0,673756017.0,675564106.0,1808090.0
1033,BTCUSDT,-2889.37,-6.202,45320.67202739,46589.85,43699.99,0.000986,43699.99,0.011256,43700.0,0.020537,46589.36,47557.14,43353.47,77363.067552,3506146211.556831,1614440117156.0,1614526517156.0,673756049.0,675564144.0,1808096.0
1034,BTCUSDT,-2873.37,-6.17,45320.65201355,46574.78,43700.06,0.003231,43700.05,0.41,43700.06,0.085758,46573.43,47557.14,43353.47,77362.663172,3506126336.4598446,1614440118621.0,1614526518621.0,673756084.0,675564172.0,1808089.0
1035,BTCUSDT,-2868.6,-6.159,45320.64318164,46558.74,43704.46,0.005598,43704.46,0.249366,43704.47,1.464845,46573.06,47557.14,43353.47,77362.528067,3506119530.154316,1614440119126.0,1614526519126.0,673756103.0,675564181.0,1808079.0
1036,BTCUSDT,-2852.82,-6.127,45320.61717022,46557.78,43705.71,0.060115,43705.7,0.328209,43705.71,0.457045,46558.53,47557.14,43353.47,77362.813855,3506130469.933456,1614440120139.0,1614526520139.0,673756127.0,675564204.0,1808078.0
1037,BTCUSDT,-2881.26,-6.185,45320.58084814,46586.55,43705.29,0.010117,43705.28,0.124295,43705.75,0.00315,46586.55,47557.14,43353.47,77361.437058,3506065262.7150693,1614440121187.0,1614526521187.0,673756155.0,675564236.0,1808082.0
1038,BTCUSDT,-2902.44,-6.227,45320.1182395,46602.61,43705.29,0.002516,43705.28,0.003656,43706.03,0.26,46607.73,47557.14,43353.47,77345.945503,3505327395.5415034,1614440122188.0,1614526522188.0,673756261.0,675564277.0,1808017.0
1039,BTCUSDT,-2876.0,-6.174,45320.07989096,46585.79,43707.31,0.132395,43706.71,0.46168,43709.09,0.044591,46583.31,47557.14,43353.47,77344.447636,3505256545.985988,1614440123186.0,1614526523186.0,673756287.0,675564291.0,1808005.0
1040,BTCUSDT,-2873.01,-6.169,45320.05811784,46577.89,43702.29,0.227718,43700.1,0.01,43702.3,1.758852,46575.3,47557.14,43353.47,77344.992353,3505279548.562111,1614440124190.0,1614526524190.0,673756309.0,675564313.0,1808005.0
1041,BTCUSDT,-2907.99,-6.242,45320.02686267,46584.18,43678.73,0.20674,43678.73,0.287014,43678.74,2.140745,46586.72,47557.14,43353.47,77345.374241,3505294438.3055987,1614440125177.0,1614526525177.0,673756323.0,675564342.0,1808020.0
1042,BTCUSDT,-2925.48,-6.278,45319.99934796,46600.01,43674.53,0.003977,43671.68,0.111285,43672.9,0.52,46600.01,47557.14,43353.47,77344.733206,3505263258.464356,1614440126178.0,1614526526178.0,673756340.0,675564365.0,1808026.0
1043,BTCUSDT,-2911.25,-6.25,45319.98603002,46581.85,43670.69,0.001144,43670.14,0.397863,43670.63,0.321808,46581.94,47557.14,43353.47,77344.096771,3505233385.166566,1614440127193.0,1614526527193.0,673756363.0,675564370.0,1808008.0
1044,BTCUSDT,-2934.6,-6.3,45319.86282039,46583.51,43644.15,0.000815,43644.14,0.006076,43644.15,0.006059,46578.75,47557.14,43353.47,77347.641885,3505384519.7087255,1614440128197.0,1614526528197.0,673756391.0,675564445.0,1808055.0
1045,BTCUSDT,-2942.73,-6.319,45319.42506495,46569.38,43626.65,0.020491,43626.7,0.051949,43626.71,0.008038,46569.38,47557.14,43353.47,77366.421071,3506201722.270459,1614440129235.0,1614526529235.0,673756412.0,675564625.0,1808214.0
1046,BTCUSDT,-2927.51,-6.285,45319.4075287,46585.18,43650.45,0.205685,43650.44,5e-06,43650.45,0.011515,46577.96,47557.14,43353.47,77366.240065,3506192162.4690847,1614440130205.0,1614526530205.0,673756426.0,675564648.0,1808223.0
1047,BTCUSDT,-2912.33,-6.254,45319.37198913,46569.38,43657.04,0.126225,43653.84,0.006,43657.04,0.013528,46569.37,47557.14,43353.47,77365.342445,3506148733.33154,1614440131184.0,1614526531184.0,673756463.0,675564675.0,1808213.0
1048,BTCUSDT,-2902.43,-6.233,45319.35834946,46564.76,43666.52,0.00684,43666.53,0.787162,43668.88,0.046,46568.95,47557.14,43353.47,77365.225006,3506142355.83355,1614440132182.0,1614526532182.0,673756479.0,675564692.0,1808214.0
1049,BTCUSDT,-2901.33,-6.228,45319.308192,46571.33,43684.21,0.002513,43684.31,0.072863,43689.06,0.01492,46585.54,47557.14,43353.47,77365.028408,3506129565.7051406,1614440133187.0,1614526533187.0,673756502.0,675564723.0,1808222.0
1050,BTCUSDT,-2893.78,-6.213,45319.29081501,46583.28,43681.27,0.031485,43681.07,0.014386,43681.08,0.0495,46575.05,47557.14,43353.47,77364.839281,3506119650.2319455,1614440134193.0,1614526534193.0,673756525.0,675564743.0,1808219.0
1051,BTCUSDT,-2895.63,-6.216,45319.25414955,46584.15,43688.36,0.001991,43681.31,0.476808,43681.32,0.46648,46583.99,47557.14,43353.47,77363.88795,3506073700.00319,1614440135160.0,1614526535160.0,673756542.0,675564762.0,1808221.0
1052,BTCUSDT,-2921.11,-6.269,45319.22497229,46594.64,43674.58,0.060083,43674.57,0.045286,43674.58,0.199917,46595.69,47557.14,43353.47,77363.554311,3506056322.4763107,1614440136025.0,1614526536025.0,673756569.0,675564788.0,1808220.0
1053,BTCUSDT,-2923.08,-6.273,45319.20857988,46604.23,43674.57,0.027894,43674.57,1.1e-05,43674.58,0.325767,46597.65,47557.14,43353.47,77362.948848,3506027615.1972055,1614440137109.0,1614526537109.0,673756585.0,675564796.0,1808212.0
1054,BTCUSDT,-2934.96,-6.298,45319.18958874,46594.26,43665.09,0.001569,43665.08,0.619776,43665.09,0.000948,46600.05,47557.14,43353.47,77362.991211,3506028065.8430657,1614440138079.0,1614526538079.0,673756596.0,675564809.0,1808214.0
1055,BTCUSDT,-2949.0,-6.327,45319.14899125,46610.8,43661.8,0.002087,43661.8,0.127476,43663.5,0.18257,46610.8,47557.14,43353.47,77361.696666,3505966257.422285,1614440139207.0,1614526539207.0,673756625.0,675564831.0,1808207.0
1056,BTCUSDT,-2963.07,-6.355,45319.11645118,46626.58,43663.5,0.028193,43663.49,0.589628,43663.5,0.00609,46626.57,47557.14,43353.47,77360.595719,3505913846.1217237,1614440140193.0,1614526540193.0,673756643.0,675564847.0,1808205.0
1057,BTCUSDT,-2948.38,-6.325,45319.10894026,46616.36,43667.98,0.000493,43663.74,0.002518,43671.22,0.022001,46616.36,47557.14,43353.47,77360.321513,3505900838.301438,1614440141133.0,1614526541133.0,673756663.0,675564856.0,1808194.0
1058,BTCUSDT,-2951.23,-6.331,45319.07886542,46622.14,43665.14,0.176711,43659.21,0.002519,43664.75,0.048122,46616.37,47557.14,43353.47,77359.016237,3505839357.7957788,1614440142186.0,1614526542186.0,673756675.0,675564861.0,1808187.0
1059,BTCUSDT,-2969.34,-6.367,45319.04110071,46633.81,43664.47,0.014104,43659.25,0.538893,43667.13,0.002518,46633.81,47557.14,43353.47,77357.30723,3505758985.7963333,1614440143202.0,1614526543202.0,673756728.0,675564877.0,1808150.0
1060,BTCUSDT,-2962.94,-6.354,45319.03021925,46632.81,43667.13,0.001455,43667.12,0.738746,43667.13,0.001063,46630.07,47557.14,43353.47,77356.873998,3505738510.3824224,1614440144080.0,1614526544080.0,673756749.0,675564883.0,1808135.0
1061,BTCUSDT,-2959.84,-6.348,45319.00653926,46631.77,43665.09,0.0012,43665.09,0.004525,43665.1,0.027271,46624.93,47557.14,43353.47,77355.999264,3505697036.496082,1614440145129.0,1614526545129.0,673756758.0,675564892.0,1808135.0
1062,BTCUSDT,-2949.5,-6.324,45318.947593,46637.85,43688.35,0.068775,43688.46,0.002517,43697.76,0.002518,46637.85,47557.14,43353.47,77358.022748,3505784178.8146305,1614440146191.0,1614526546191.0,673756772.0,675564937.0,1808166.0
1063,BTCUSDT,-2955.4,-6.336,45318.92954833,46644.72,43691.25,0.001046,43691.24,0.152394,43691.25,1.391474,46646.65,47557.14,43353.47,77357.580794,3505762754.0323615,1614440147181.0,1614526547181.0,673756794.0,675564954.0,1808161.0
1064,BTCUSDT,-2961.21,-6.347,45318.88267874,46653.74,43692.97,0.024248,43693.48,0.4,43697.05,0.002518,46654.18,47557.14,43353.47,77355.696804,3505673747.9926195,1614440148191.0,1614526548191.0,673756829.0,675564968.0,1808140.0
1065,BTCUSDT,-2931.63,-6.285,45318.74704933,46647.07,43715.44,0.000446,43715.44,0.399554,43719.99,0.139532,46647.07,47557.14,43353.47,77362.134153,3505954988.8758144,1614440149196.0,1614526549196.0,673756843.0,675565049.0,1808207.0
1066,BTCUSDT,-2961.32,-6.346,45318.65924745,46662.81,43701.49,0.016245,43696.5,0.053504,43696.51,2.465393,46662.81,47557.14,43353.47,77360.250803,3505862845.43818,1614440150203.0,1614526550203.0,673756879.0,675565082.0,1808204.0
1067,BTCUSDT,-2974.81,-6.375,45318.64179427,46666.26,43688.01,0.032864,43688.0,0.916354,43688.01,1.086809,46662.82,47557.14,43353.47,77360.852123,3505888746.261675,1614440150840.0,1614526550840.0,673756899.0,675565099.0,1808201.0
1068,BTCUSDT,-2979.3,-6.384,45318.50064157,46671.31,43685.98,0.15,43687.79,0.443165,43687.8,0.358084,46665.28,47557.14,43353.47,77364.220057,3506030456.287379,1614440152206.0,1614526552206.0,673756933.0,675565156.0,1808224.0
1069,BTCUSDT,-2995.55,-6.415,45318.43570869,46699.86,43700.0,0.001981,43700.0,0.020693,43700.01,0.321591,46695.55,47557.14,43353.47,77361.553187,3505904574.4296207,1614440153301.0,1614526553301.0,673756980.0,675565169.0,1808190.0
1070,BTCUSDT,-2975.59,-6.374,45318.38208919,46680.69,43705.1,0.0056,43705.09,0.475982,43705.1,0.325833,46680.69,47557.14,43353.47,77359.006232,3505785002.4616585,1614440154208.0,1614526554208.0,673757000.0,675565184.0,1808185.0
1071,BTCUSDT,-2994.72,-6.413,45318.3111233,46690.52,43705.09,0.001004,43705.09,0.066842,43706.95,0.26,46699.81,47557.14,43353.47,77356.871844,3505682785.751267,1614440155193.0,1614526555193.0,673757037.0,675565204.0,1808168.0
1072,BTCUSDT,-2998.75,-6.421,45318.29319004,46708.9,43706.94,0.079299,43706.93,0.718999,43706.94,0.107851,46705.69,47557.14,43353.47,77357.079566,3505690812.0969753,1614440156208.0,1614526556208.0,673757058.0,675565227.0,1808170.0
1073,BTCUSDT,-3031.71,-6.49,45318.02370008,46715.69,43683.98,0.578001,43691.39,0.18,43705.56,0.101764,46715.69,47557.14,43353.47,77348.711437,3505290738.0726266,1614440157209.0,1614526557209.0,673757134.0,675565261.0,1808128.0
1074,BTCUSDT,-3051.51,-6.53,45317.96190639,46731.69,43680.11,0.082166,43680.11,0.319637,43689.55,0.07915,46731.62,47557.14,43353.47,77349.784172,3505334572.574489,1614440158212.0,1614526558212.0,673757161.0,675565284.0,1808124.0
1075,BTCUSDT,-3059.31,-6.546,45317.79878092,46738.67,43679.36,0.060308,43684.88,0.139627,43690.84,0.071049,46738.67,47557.14,43353.47,77352.929776,3505464506.7036633,1614440159241.0,1614526559241.0,673757203.0,675565349.0,1808147.0
1076,BTCUSDT,-3032.78,-6.49,45317.74823627,46731.23,43697.18,0.002348,43691.53,0.002516,43697.18,0.065282,46729.96,47557.14,43353.47,77350.379256,3505345013.1037498,1614440160202.0,1614526560202.0,673757235.0,675565357.0,1808123.0
1077,BTCUSDT,-3005.9,-6.435,45317.71851604,46697.13,43702.98,0.023416,43705.16,0.26,43705.17,0.36011,46708.88,47557.14,43353.47,77349.541998,3505304771.609873,1614440161210.0,1614526561210.0,673757268.0,675565383.0,1808116.0
1078,BTCUSDT,-2982.08,-6.387,45317.67292828,46689.24,43706.94,0.014011,43706.93,0.243928,43706.94,1.54019,46689.02,47557.14,43353.47,77347.434658,3505205745.672734,1614440162211.0,1614526562211.0,673757300.0,675565398.0,1808099.0
1079,BTCUSDT,-2963.86,-6.351,45317.66920807,46670.76,43706.9,0.000272,43706.89,0.003975,43706.9,0.288418,46670.76,47557.14,43353.47,77347.457454,3505206490.985963,1614440163077.0,1614526563077.0,673757309.0,675565412.0,1808104.0
1080,BTCUSDT,-2959.46,-6.342,45317.64617325,46666.33,43706.88,0.042846,43706.88,0.597213,43706.89,0.001073,46666.34,47557.14,43353.47,77348.100693,3505233859.377982,1614440164087.0,1614526564087.0,673757326.0,675565426.0,1808101.0
1081,BTCUSDT,-2972.06,-6.368,45317.6299318,46671.42,43696.63,0.013244,43696.62,0.225703,43696.63,0.286616,46668.69,47557.14,43353.47,77348.097517,3505232459.2038198,1614440165090.0,1614526565090.0,673757343.0,675565448.0,1808106.0
1082,BTCUSDT,-2985.46,-6.394,45317.60149354,46684.24,43706.94,0.000243,43706.54,0.070283,43706.55,0.002516,46692.4,47557.14,43353.47,77347.639281,3505209493.4023485,1614440166209.0,1614526566209.0,673757360.0,675565464.0,1808105.0
1083,BTCUSDT,-2961.56,-6.346,45317.58073027,46668.5,43706.94,0.023954,43706.93,0.379039,43706.94,0.880158,46668.5,47557.14,43353.47,77346.730175,3505166688.9277496,1614440167201.0,1614526567201.0,673757379.0,675565471.0,1808093.0
1084,BTCUSDT,-2947.59,-6.319,45317.55160647,46647.06,43700.07,0.062302,43699.11,0.013225,43699.12,0.920904,46647.66,47557.14,43353.47,77346.092772,3505135550.754079,1614440168221.0,1614526568221.0,673757402.0,675565486.0,1808085.0
1085,BTCUSDT,-2941.09,-6.307,45317.5206133,46631.77,43692.59,0.001156,43691.85,0.002517,43696.46,0.024338,46633.68,47557.14,43353.47,77346.271748,3505141264.302199,1614440169226.0,1614526569226.0,673757426.0,675565515.0,1808090.0
1086,BTCUSDT,-2948.66,-6.321,45317.48888648,46649.01,43700.35,0.017017,43691.85,1e-06,43700.37,0.52,46649.01,47557.14,43353.47,77345.32178,3505095760.1860366,1614440170208.0,1614526570208.0,673757450.0,675565526.0,1808077.0
1087,BTCUSDT,-2929.21,-6.281,45317.46999245,46636.04,43706.7,0.002107,43705.81,0.26,43706.71,0.126043,46635.91,47557.14,43353.47,77344.985989,3505079081.623136,1614440171221.0,1614526571221.0,673757470.0,675565540.0,1808071.0
1088,BTCUSDT,-2925.61,-6.273,45317.44665455,46633.72,43712.53,0.110302,43712.52,0.827399,43712.53,0.116298,46638.14,47557.14,43353.47,77345.35047,3505093793.901514,1614440172182.0,1614526572182.0,673757478.0,675565561.0,1808084.0
1089,BTCUSDT,-2922.52,-6.267,45317.41789238,46635.12,43712.6,0.000503,43712.6,0.605961,43712.61,0.559416,46635.12,47557.14,43353.47,77344.277532,3505042946.501979,1614440173637.0,1614526573637.0,673757507.0,675565584.0,1808078.0
1090,BTCUSDT,-2911.32,-6.243,45317.41223075,46627.36,43718.97,0.043445,43718.96,0.342491,43718.97,0.284382,46630.29,47557.14,43353.47,77344.380576,3505047178.294594,1614440174195.0,1614526574195.0,673757516.0,675565593.0,1808078.0
1091,BTCUSDT,-2913.3,-6.248,45317.29837657,46630.28,43716.98,0.083359,43712.72,0.013801,43719.44,0.002515,46630.28,47557.14,43353.47,77349.21525,3505257466.6779523,1614440175221.0,1614526575221.0,673757532.0,675565702.0,1808171.0
1092,BTCUSDT,-2944.39,-6.315,45317.23352616,46627.36,43682.97,0.226604,43680.67,0.0162,43685.01,0.22629,46627.36,47557.14,43353.47,77350.399802,3505306131.169112,1614440176220.0,1614526576220.0,673757538.0,675565746.0,1808209.0
1093,BTCUSDT,-2959.91,-6.346,45317.2044141,46649.72,43680.71,0.116905,43680.7,0.002666,43680.71,0.543095,46640.62,47557.14,43353.47,77349.866499,3505279711.5387945,1614440177180.0,1614526577180.0,673757559.0,675565761.0,1808203.0
1094,BTCUSDT,-2940.12,-6.306,45317.18848219,46629.75,43687.26,0.000572,43685.27,0.062013,43687.26,0.259428,46627.38,47557.14,43353.47,77350.10919,3505289477.2813983,1614440178216.0,1614526578216.0,673757564.0,675565779.0,1808216.0
1095,BTCUSDT,-2928.85,-6.284,45317.17510225,46610.01,43681.2,0.168502,43678.5,0.231455,43678.51,0.4,46610.05,47557.14,43353.47,77350.361955,3505299896.937516,1614440179243.0,1614526579243.0,673757593.0,675565791.0,1808199.0
1096,BTCUSDT,-2933.68,-6.294,45317.16163405,46610.01,43676.32,0.045513,43673.7,0.051136,43676.32,0.214487,46610.0,47557.14,43353.47,77350.278458,3505295071.3197365,1614440180214.0,1614526580214.0,673757607.0,675565813.0,1808207.0
1097,BTCUSDT,-2935.67,-6.297,45317.08900443,46619.42,43681.64,0.005832,43681.64,0.514168,43685.41,0.00503,46617.31,47557.14,43353.47,77346.928808,3505137657.0114746,1614440181167.0,1614526581167.0,673757634.0,675565829.0,1808196.0
1098,BTCUSDT,-2934.79,-6.296,45317.08521373,46616.44,43681.65,0.060332,43682.0,0.231133,43684.15,0.205972,46616.44,47557.14,43353.47,77346.873535,3505134859.000829,1614440182219.0,1614526582219.0,673757641.0,675565832.0,1808192.0
1099,BTCUSDT,-2911.54,-6.248,45317.00237978,46600.0,43687.08,0.004254,43688.53,0.038979,43691.4,0.07,46598.62,47557.14,43353.47,77343.221466,3504962951.2349234,1614440183213.0,1614526583213.0,673757681.0,675565850.0,1808170.0
1100,BTCUSDT,-2897.19,-6.218,45316.96920366,46590.78,43693.59,0.001174,43693.59,0.415049,43699.22,0.151033,46590.78,47557.14,43353.47,77341.904848,3504900720.1491113,1614440184204.0,1614526584204.0,673757708.0,675565872.0,1808165.0
1101,BTCUSDT,-2879.57,-6.181,45316.95047028,46586.55,43706.99,0.057596,43700.13,0.132023,43707.0,0.07,46586.56,47557.14,43353.47,77341.674699,3504888841.622919,1614440185225.0,1614526585225.0,673757725.0,675565897.0,1808173.0
